St_Direct	St_Discret
112.424	139.545
87.4051	100.124
68.1288	102.719
103.885	78.5022
131.25	92.5308
109.121	138.321
116.546	79.5348
72.7856	97.6107
193.359	130.223
98.8634	100.365
142.185	132.198
117.799	110.385
89.1241	126.024
70.6139	123.392
125.615	81.8231
68.7691	148.06
112.302	141.079
85.3599	93.0827
146.184	138.77
156.193	106.282
100.846	98.5922
116.245	106.364
106.782	93.0302
113.23	123.228
78.0431	130.697
95.2866	150.801
99.3402	101.397
121.092	154.083
89.9683	124.895
84.8871	86.0979
178.714	113.787
98.208	122.856
78.8314	100.063
113.38	77.3149
87.3856	83.5728
134.912	152.728
64.1171	160.711
172.724	118.379
72.5714	93.9184
159.14	134.14
131.712	85.2486
134.606	131.375
129.987	89.8798
144.517	146.896
173.186	137.757
76.7147	85.1816
109.851	100.296
137.544	114.12
115.173	95.5545
113.008	109.37
128.164	94.592
93.4138	88.8901
110.862	79.8523
86.2931	81.12
77.2752	95.9306
130.833	75.8584
110.292	124.877
76.1127	90.8326
74.0652	139.512
187.623	145.516
106.391	70.6509
78.9912	68.219
68.4708	120.402
82.5995	123.751
125.137	186.758
79.5504	66.9781
83.832	119.145
75.6904	69.6912
104.036	84.7234
83.825	120.091
97.2903	104.046
72.7538	106.138
153.02	146.29
170.255	131.031
150.265	86.5983
110.352	94.1307
101.304	75.5344
96.4864	115.558
89.6911	114.595
121.855	81.5833
110.349	127.08
79.3379	145.199
101.65	122.918
147.845	70.9504
87.6381	63.2292
97.5709	132.048
94.5532	103.29
91.0025	95.0299
99.4256	101.992
102.287	87.799
144.069	126.562
115.613	117.299
145.831	90.0837
127.196	92.8468
121.899	118.028
165.411	104.774
88.2451	91.9257
95.5101	99.6313
119.63	148.114
126.354	103.615
85.9847	92.0922
96.3825	134.359
140.719	111.636
85.0516	176.204
93.2954	146.164
118.4	122.245
81.3045	127.152
156.562	51.2431
99.8304	88.0744
119.133	109.748
74.4252	79.2642
98.9215	99.8697
118.081	197.516
91.0274	175.227
89.5483	177.992
129.695	135.903
130.639	75.6624
94.0204	103.261
87.6879	95.0537
118.616	151.549
87.3075	113.656
104.468	155.165
85.1433	75.5281
125.53	87.3764
115.246	133.737
109.798	122.133
72.536	99.4964
122.969	162.416
79.7196	111.305
86.5662	112.173
55.6534	158.577
72.566	107.082
139.062	124.835
78.8202	99.0757
58.0141	104.955
90.0447	128.28
71.1905	97.6295
72.3302	160.751
108.588	104.491
73.9512	104.54
123.303	120.668
127.003	108.591
123.478	190.896
83.844	122.095
96.2416	77.6855
130.627	81.8848
84.8798	107.448
147.383	124.191
167.982	112.146
145.617	102.558
109.865	94.9319
129.885	98.7891
64.2175	124.978
102.307	179.145
120.884	89.449
84.5196	81.5136
107.524	103.417
79.6279	143.593
84.7513	94.5007
77.3035	72.7561
75.7531	135.655
82.8506	146.256
120.196	136.181
99.7801	99.0228
105.248	199.463
147.257	119.246
130.483	82.618
116.261	130.488
92.6756	108.647
79.9336	105.979
87.5962	147.544
140.517	99.8196
132.379	152.075
92.6965	73.307
148.261	131.363
136.386	114.615
84.1532	114.481
74.0276	105.187
96.814	106.901
103.89	113.477
121.803	78.182
139.408	102.786
144.296	63.2984
79.9089	131.763
65.5519	162.906
103.594	109.277
127.664	71.9784
91.053	100.5
100.72	114.43
108.171	158.671
70.5894	88.0189
90.385	83.5757
129.183	119.348
120.098	69.7947
172.298	95.2124
131.281	144.964
81.03	77.2472
80.2202	113.653
80.673	89.0647
86.5195	82.2536
99.717	71.0945
94.7387	97.8511
107.5	89.5353
114.249	97.1088
84.9841	102.252
128.006	106.395
133.619	146.536
99.5202	129.872
87.8352	105.6
80.2567	73.6347
126.934	179.417
137.991	130.129
106.247	86.4141
85.8694	136.667
154.044	129.908
107.053	148.487
89.659	143.629
147.56	119.693
78.8161	127.706
116.312	145.838
97.5623	132.157
91.9671	83.1299
126.988	92.8198
121.361	126.464
101.932	56.4273
110.218	121.087
104.579	101.889
102.588	111.517
119.337	87.3377
129.558	98.0028
128.134	117.515
125.137	108.717
96.1737	109.569
151.915	100.422
90.5657	104.621
111.406	102.376
151.521	79.9673
92.9852	108.586
102.519	104.123
203.409	69.5093
121.742	117.208
124.08	118.082
134.494	141.017
97.6037	79.6789
84.9231	126.646
132.735	152.881
135.756	104.295
199.697	109.122
98.0287	71.1667
78.8249	78.3798
139.761	89.8827
53.2743	111.992
130.181	148.336
88.9817	127.258
127.708	81.3467
101.906	103.28
76.8894	106.785
65.8138	119.441
128.623	121.882
150.594	123.916
84.8903	107.086
76.9832	111.022
96.9522	185.379
88.4701	108.375
87.5328	103.002
79.3191	114.083
124.723	107.747
118.065	131.899
89.7929	162.783
95.129	71.9904
106.978	120.456
98.9219	113.978
138.682	142.034
91.638	63.2421
87.2748	80.3981
137.841	110.359
110.068	91.2984
81.1678	91.684
127.154	113.198
147.811	117.317
98.2083	87.494
152.296	147.849
126.188	77.7461
113.727	165.283
107.412	117.251
107.285	101.892
72.3053	103.602
82.4807	174.867
102.28	117.187
88.5006	145.712
71.0818	102.941
86.4281	101.97
119.655	87.7283
113.621	151.967
86.8407	87.393
67.6576	139.795
91.6091	70.5705
110.15	73.2074
108.528	96.3332
102.464	74.7821
93.4636	88.1176
63.9008	124.958
137.987	125.958
99.6799	120.595
126.571	44.3892
76.2042	142.965
76.8223	129.304
119.198	111.587
112.452	104.151
119.304	113.496
89.5436	47.8133
74.6179	118.955
113.817	78.789
109.902	110.325
106.175	121.973
93.9976	111.065
111.425	129.517
69.6874	98.4698
116.785	106.313
80.0366	119.429
110.102	107.072
67.747	111.122
109.842	180.684
165.901	91.9955
92.5721	131.734
101.549	179.599
89.5422	76.6145
152.591	125.658
78.2694	123.452
111.885	144.534
104.231	97.4755
78.4503	93.6323
93.2162	108.365
134.704	96.0429
179.361	117.722
60.8193	92.4425
86.3206	71.4603
98.6282	108.138
109.315	154.542
61.9017	174.928
82.4465	84.4955
146.91	95.6659
127.85	81.0635
157.244	99.0966
96.9634	75.0587
123.778	124.302
111.668	143.779
94.9846	88.9634
114.545	139.377
137.225	90.1961
74.6744	72.2022
86.4568	90.9769
92.9535	77.6526
167.9	86.4662
107.832	80.0788
106.344	115.828
84.5147	97.8925
50.7678	96.9315
88.8281	61.3279
130.826	165.752
137.607	117.875
115.709	140.619
89.3364	142.798
83.9305	91.4115
136.902	129.535
86.2943	83.0799
159.272	113.639
131.06	155.223
71.643	101.169
102.298	118.234
80.1279	74.5133
141.865	131.145
129.452	124.805
133.938	101.012
68.2755	137.478
96.7127	87.2907
135.111	125.739
87.9386	113.874
149.433	86.7302
82.1347	72.2521
89.4598	109.99
105.835	134.626
126.577	121.624
138.288	119.637
113.723	125.02
113.161	94.59
103.839	106.463
87.1176	196.387
164.053	174.077
115.915	104.364
138.339	83.6233
123.572	75.7057
101.246	93.0398
121.179	107.014
102.704	85.8838
93.7034	166.743
114.493	123.675
103.702	93.0349
108.932	126.273
96.3195	134.049
117.835	102.204
97.2846	80.0436
113.872	80.2089
90.0811	140.162
139.839	111.233
114.096	86.2586
105.106	129.219
129.481	104.987
107.043	91.1668
118.571	88.293
57.4568	169.502
96.6324	127.398
111.788	113.254
71.2344	95.4514
104.121	65.0529
116.097	168.091
95.0367	104.346
106.314	101.394
130.427	91.6287
83.8292	157.782
133.689	110.234
104.733	151.885
150.379	111.966
119.29	74.8659
163.617	115.816
116.599	209.959
121.966	127.583
91.7251	120.015
126.492	99.438
99.4501	65.2898
87.4195	102.449
86.0416	118.675
170.505	117.867
100.225	115.287
183.418	82.8884
94.9253	97.7558
87.7905	112.135
72.3381	131.27
118.92	119.115
109.678	190.574
128.529	137.152
117.866	115.478
182.846	64.6654
109.598	50.0652
104.483	93.5763
124.405	105.261
93.8502	118.412
116.922	180.336
88.2385	116.231
98.3469	85.937
112.894	109.491
95.8214	91.5777
118.186	113.528
118.178	112.416
126.571	89.9989
88.7775	109.289
128.281	106.67
79.5789	59.7703
109.312	149.938
84.4038	143.977
104.49	69.3926
106.359	98.6671
158.627	88.4842
105.579	77.4706
84.5501	132.852
123.428	103.716
125.758	90.6699
95.9411	102.221
99.5431	126.038
97.0091	119.012
62.0909	66.7271
86.8063	115.993
190.054	147.624
153.334	97.8309
84.2126	102.698
125.131	107.052
104.171	58.1687
120.294	89.0383
123.746	104.394
98.2616	74.4415
81.8045	132.668
96.2892	124.111
87.3895	92.4674
80.1927	125.333
71.9425	102.431
94.9507	91.8112
79.1682	91.4769
81.4901	83.3792
91.6935	67.0271
88.4736	111.592
92.5983	135.57
71.0719	90.5758
133.773	95.2656
72.5175	97.4104
84.136	105.952
115.255	93.6679
88.696	83.799
117.924	133.375
119.503	121.361
114.358	77.7311
181.467	115.944
163.255	91.7367
119.417	116.901
151.953	159.755
117.126	104.164
82.7347	236.696
93.7226	156.988
97.1099	129.409
95.011	160.782
116.998	148.558
107.063	93.8559
138.09	128.316
100.92	115.768
98.3312	112.362
147.054	116.903
70.6035	103.092
95.7142	94.3401
116.622	77.9943
83.8349	90.0604
101.652	173.272
136.062	117.639
165.386	143.228
109.2	116.805
144.068	86.8583
117.504	107.907
89.7009	124.243
119.556	117.345
111.373	102.889
103.238	86.6253
128.571	79.6498
160.044	132.003
123.426	98.4613
103.918	121.688
127.567	113.174
81.2357	131.071
107.565	107.502
109.947	126.662
87.7403	85.242
154.357	147.12
119.366	121.639
107.026	111.671
87.4793	117.94
137.376	172.527
111.6	118.385
99.0518	79.3297
82.8861	98.311
141.22	139.879
120.562	85.4353
79.0692	73.4875
77.2778	107.765
159.804	128.964
133.865	117.546
105.972	104.33
106.751	118.029
106.388	101.394
89.1879	161.996
131.8	147.534
117.935	71.9221
87.84	113.603
57.2233	105.499
76.8593	64.2315
103.899	65.8936
110.173	101.899
112.222	62.3489
106.849	121.623
193.874	104.149
63.4801	132.894
141.448	111.142
100.202	139.93
107.305	124.174
80.9554	111.924
205.455	98.2082
134.424	105.943
90.2337	106.383
101.75	124.781
131.754	101.291
137.682	97.9778
97.0696	83.3777
155.342	74.4636
135.9	85.6912
77.9276	117.634
74.8264	129.013
113.036	97.9545
73.1456	130.071
89.0386	105.716
131.235	66.8888
83.395	97.0407
81.1365	90.7458
129.824	107.612
88.9597	71.8517
78.87	179.454
99.2544	89.0293
126.988	117.559
72.7186	108.559
87.8527	122.177
187.808	65.0813
145.573	136.548
151.485	89.8919
122.736	106.942
112.399	86.7089
152.339	125.13
99.5315	100.209
89.1373	130.721
115.822	114.595
104.154	146.081
110.683	120.881
135.707	121.814
97.3941	70.3702
102.231	135.407
92.184	94.5285
85.1418	104.857
61.3884	179.382
99.9284	109.341
134.454	97.5117
85.1982	116.281
148.339	154.358
124.488	104.71
96.1075	104.435
89.708	128.705
115.739	108.739
137.912	140.498
69.1823	136.018
97.9291	96.3198
140.256	81.9452
83.4959	125.989
195.935	118.097
136.949	80.0029
76.3486	114.882
126.125	79.8603
145.737	88.0955
77.5635	68.7758
102.273	93.9198
107.485	90.8508
89.5145	81.0123
131.252	122.855
104.954	107.489
72.3897	123.763
142.588	135.078
129.819	104.726
87.4719	74.5103
181.218	98.9833
85.1506	102.91
73.3765	165.778
125.346	111.888
153.383	130.894
124.172	137.45
103.515	97.8195
67.379	120.939
94.9706	140.261
133.579	102.941
76.5438	134.105
171.879	147.991
47.1334	87.9867
136.827	79.1848
81.9221	118.29
72.1087	67.1563
84.8542	62.7648
99.2808	98.0098
106.9	90.773
119.172	127.864
91.8285	146.972
113.706	101.057
136.51	83.5009
87.3827	125.818
136.047	108.657
119.225	97.841
110.377	128.941
104.396	95.3365
161.539	134.327
102.108	112.696
94.1065	153.059
127.474	108.847
113.467	93.2957
177.638	112.821
78.2682	142.096
100.069	121.367
84.0712	126.872
117.009	110.062
171.608	62.5868
130.373	112.176
143.76	122.992
104.597	74.9598
84.176	132.103
83.2969	139.885
124.245	134.113
101.972	83.343
124.641	131.729
95.2069	172.029
116.208	136.554
103.126	91.3318
115.921	87.2686
68.357	101.489
123.326	73.4769
103.624	114.114
160.184	75.2373
81.9461	109.837
92.4332	83.5236
148.779	127.397
107.283	98.3673
103.217	94.2993
122.896	93.6796
70.5907	106.584
68.6495	133.658
76.0999	117.93
102.863	121.436
85.755	91.5323
156.301	130.434
90.2651	50.3124
100.99	73.1588
84.8145	89.31
100.925	83.4788
68.2341	99.9465
79.7942	130.023
111.404	116.423
72.8853	113.298
95.765	140.882
121.55	91.799
90.8827	136.128
139.162	158.898
138.415	115.483
144.347	95.4203
97.5359	82.0058
93.7462	123.246
93.5572	148.677
151.32	120.892
131.532	110.674
138.065	89.2909
87.8482	149.175
122.716	126.079
70.7278	113.726
96.7857	120.898
70.5047	69.4709
115.226	85.6971
146.767	164.478
123.944	120.12
73.4368	97.2356
96.4767	91.5351
138.978	128.622
129.213	91.7325
147.542	103.488
92.3828	106.026
112.595	145.556
87.6292	118.561
116.95	122.124
106.314	105.856
93.7368	99.1818
70.6657	88.259
69.3714	131.59
90.3184	115.562
77.1098	122.207
146.771	146.249
114.883	110.94
98.7291	97.1015
117.512	133.368
79.8614	77.4398
104.481	84.8135
179.252	90.7673
125.684	113.173
101.47	100.389
96.0946	97.6991
173.13	75.1465
138.978	109.366
132.479	99.2345
88.5882	171.783
127.66	123.568
98.0549	86.3953
129.033	102.599
152.699	86.2117
89.3171	116.585
109.855	133.27
83.4082	101.332
92.4778	80.5274
86.0177	127.418
161.593	119.401
154.743	114.846
74.8705	148.688
93.9436	89.4161
103.843	109.719
85.745	114.53
140.77	107.875
91.6788	65.9212
130.575	120.916
129.05	114.906
113.762	85.4063
86.6693	122.809
123.108	71.931
125.921	124.434
82.7992	96.0045
106.836	96.6335
66.8573	155.474
134.928	130.742
90.6732	73.3592
141.739	106.638
95.266	111.35
100.597	116.778
156.783	72.0571
92.8992	102.472
92.8896	106.981
116.14	105.968
114.391	81.2597
95.7469	90.9446
81.8984	107.815
104.994	124.536
97.4399	108.92
91.7592	108.904
108.774	115.642
91.9571	120.929
127.931	102.264
147.119	138.691
109.077	107.97
112.379	99.5074
106.304	69.8063
111.995	113.164
76.9549	105.361
86.2271	117.836
82.0112	72.8033
77.2436	68.9946
126.542	62.9711
72.6905	173.052
61.909	218.418
95.2999	86.5758
67.3662	101.249
170.593	117.983
123.303	128.557
98.1226	115.873
98.1172	81.3826
87.3947	138.477
126.533	142.435
103.391	92.0874
98.0952	153.739
146.293	87.2441
84.5383	57.838
110.503	100.55
143.397	108.312
153.136	106.514
74.5083	119.714
50.0467	129.85
70.0225	141.98
85.9618	119.468
71.0189	68.2566
76.2547	68.6805
120.184	84.5238
117.58	129.217
99.8169	129.81
118.994	99.1478
86.7062	82.0436
100.016	146.303
114.919	137.224
107.953	148.786
102.147	94.2127
121.713	95.8063
117.92	99.2449
108.557	91.2416
111.792	108.95
103.316	123.394
112.859	126.331
155.368	215.968
144.279	126.057
81.0982	130.605
87.6765	66.1989
101.048	132.943
99.3215	154.319
69.9096	94.8249
124.751	86.6777
103.096	71.1739
80.6633	72.3281
142.247	120.678
112.278	128.999
94.802	95.4016
140.747	119.946
95.6391	101.249
118.775	109.242
129.353	94.3346
122.207	163.247
142.128	103.155
97.3658	166.523
141.33	116.059
174.651	95.4794
119.707	77.5786
83.8051	102.436
97.3445	119.634
197.633	146.46
89.0383	160.892
111.512	99.5785
87.5159	127.795
89.3482	99.6042
87.995	109.226
241.98	129.015
63.241	95.1496
115.76	94.4652
95.6291	128.386
200.997	121.74
161.468	105.452
92.6102	141.866
79.0503	104.018
115.103	117.418
117.633	62.265
93.4852	106.397
68.1601	92.9647
75.3335	90.1055
127.939	101.602
113.857	69.4645
72.4255	132.635
121.049	91.8643
75.158	120.764
107.393	66.1726
53.8975	82.0042
121.603	158.152
104.04	70.4071
81.9802	91.9695
101.307	124.292
111.215	129.684
143.477	131.976
79.9673	124.585
84.3044	96.0622
125.467	141.521
87.7261	141.111
101.292	105.843
111.189	93.8297
102.659	101.787
123.542	139.257
74.9477	107.704
157.499	107.604
114.447	120.59
101.423	94.9196
92.0294	97.2285
83.7005	110.035
80.3745	115.722
82.6659	78.3239
104.934	101.223
90.3558	105.461
108.423	56.5248
102.236	80.6914
65.8373	114.508
101.387	120.786
95	195.79
98.6026	89.1047
92.6102	106.445
120.08	176.396
88.7585	129.958
91.5464	141.237
84.0277	141.601
97.0291	111.478
134.014	116.643
103.837	79.3787
139.849	103.45
122.617	125.825
112.566	148.515
158.547	116.29
85.8565	116.18
115.827	104.052
90.0952	77.4649
91.8283	77.6806
82.1774	112.204
90.8851	71.5008
115.213	53.4145
130.722	147.829
94.3321	93.0446
148.043	112.512
83.8773	69.7509
145.668	161.175
209.79	145.079
114.045	158.652
132.474	85.2251
102.332	202.066
132.356	117.426
88.2725	95.2043
90.1853	94.7811
87.438	127.147
131.579	83.9522
125.386	124.208
209.498	124.004
96.1478	59.4092
151.955	97.9199
136.419	93.6891
92.795	97.1695
107.547	103.932
109.388	80.0128
101.711	89.081
102.141	60.9253
138.682	134.212
122.932	95.3315
112.25	77.7049
143.137	64.1471
81.4502	187.046
135.953	95.9391
149.233	97.6444
121.338	129.879
117.562	81.5504
102.231	249.193
79.2104	169.754
131.814	143.038
139.883	125.096
69.5333	115.673
155.017	102.576
134.763	99.8864
141.865	93.175
90.1942	97.1796
137.144	185.109
91.7202	73.8573
139.847	87.8857
133.469	89.922
103.682	103.417
77.0377	81.3173
100.88	113.102
98.976	81.3139
62.8131	95.7472
125.891	95.4183
103.532	154.817
93.618	66.0326
98.3212	140.692
98.8725	109.218
149.534	110.074
132.664	69.6366
123.157	97.6956
109.118	137.44
115.909	80.0209
75.7393	112.763
109.529	46.5527
94.1502	90.534
144.464	118.294
173.72	115.053
108.004	183.253
103.277	94.9863
115.687	93.147
50.7039	147.121
83.7758	88.1654
83.3707	86.1846
113.361	130.891
63.9164	115.776
122.967	71.6507
97.057	136.484
120.479	79.1334
82.3366	185.793
120.832	120.888
108.476	54.8701
153.909	86.7135
102.458	69.0456
125.474	104.407
101.161	93.1763
108.409	99.58
124.332	117.909
120.397	116.214
87.9487	173.534
105.52	149.106
100.267	115.652
110.011	133.9
112.14	119.433
101.728	100.923
103.222	101.117
74.9547	119.092
106.616	116.07
129.138	85.3359
108.769	111.022
125.201	93.2712
135.47	116.047
86.257	102.81
93.7232	118.166
165.038	97.1208
108.687	120.394
92.8236	100.099
91.8212	116.442
95.7409	163.555
81.9638	111.937
110.741	96.5968
145.784	84.0818
177.77	142.432
65.9542	66.3708
75.6339	84.8008
77.8407	81.0724
117.841	72.5038
124.845	91.8066
73.2292	97.2367
92.7511	91.1943
184.358	166.252
96.8132	78.6214
111.963	81.9008
163.242	107.344
159.435	87.2087
77.2211	117.416
127.197	131.614
71.0243	115.352
60.8799	111.979
112.816	97.8952
153.585	160.074
81.9995	111.199
89.9108	85.661
86.7653	84.7432
108.912	141.938
99.0225	147.036
149.464	97.0281
104.75	112.695
117.296	117.415
51.6968	120.443
111.876	99.2417
100.734	124.811
120.121	102.861
94.1167	82.6067
114.625	89.6365
115.139	80.0395
89.9056	100.541
100.858	103.659
87.5521	141.847
90.275	134.582
132.005	84.9225
103.061	177.089
107.043	79.0787
80.2466	111.086
74.4986	135.54
97.7543	135.905
122.449	94.9465
139.02	125.737
118.641	172.285
102.56	101.864
109.625	150.292
133.366	94.5069
97.1341	112.254
106.635	83.9814
75.4597	139.184
103.535	76.4476
98.1379	65.9281
184.43	117.073
105.81	116.207
75.4651	128.129
101.508	104.111
86.1222	78.1004
101.053	69.7839
78.6829	104.411
124.651	184.853
105.425	151.597
161.04	117.052
92.5155	107.467
131.037	102.514
109.171	58.1094
98.5071	132.365
124.172	111.962
64.2195	81.6655
103.91	155.203
142.044	91.4606
102.042	89.4019
119.075	130.176
100.422	125.69
79.3261	159.376
142.534	142.485
101.884	70.061
82.1899	108.579
155.931	118.223
152.102	165.78
106.196	83.0633
77.9782	81.3224
106.691	62.6035
75.3333	78.9895
100.29	89.6912
71.0646	79.0982
70.1192	87.6933
105.501	89.9419
74.8564	146.549
97.6957	74.7453
100.961	96.3111
151.668	108.587
83.6511	90.4657
170.981	111.265
147.745	87.955
54.8783	87.3922
122.971	87.3652
107.002	79.0019
95.5284	98.2146
161.811	104.467
90.5072	121.837
99.6781	114.008
63.0453	80.7548
127.959	147.69
142.921	98.8677
123.521	158.546
109.464	147.632
92.1193	87.107
83.4715	149.737
151.59	133.95
115.027	116.503
105.597	105.747
103.093	121.804
88.3884	114.069
133.018	69.6422
128.174	132.054
98.3145	111.615
96.4853	117.322
85.5234	80.0419
143.312	80.0303
121.37	141.727
101.638	119.365
112.071	136.157
90.7437	107.478
99.1445	128.591
139.171	117.305
64.2933	96.7934
176.577	85.9197
96.6932	100.216
181.282	95.6362
110.262	90.6101
106.192	107.127
124.012	196.887
94.3374	97.6128
72.8619	117.728
107.258	171.715
132.891	129.307
118.657	120.002
169.974	130.865
103.944	74.555
102.867	129.355
121.555	126.681
163.364	126.146
71.1024	51.4314
84.2203	110.6
92.8209	100.168
120.823	88.5692
92.0665	143.206
143.547	90.0757
74.8751	125.676
96.9506	127.572
98.6286	86.4784
64.7678	171.376
107.032	170.684
109.822	118.549
153.304	104.51
74.0608	108.946
112.619	86.7387
137.133	87.1064
75.342	97.5535
165.039	94.7769
92.7705	174.873
65.8264	119.376
79.1326	68.3617
81.8963	75.5621
94.6713	87.4355
104.734	76.6034
142.217	105.524
102.651	171.15
111.861	95.0837
147.233	93.1357
106.318	119.797
148.213	108.176
139.853	118.378
95.674	104.265
137.246	101.264
178.803	80.5336
